Date,zone,centre,Price
09-01-02,1,SRINAGAR,NA
09-01-02,1,JAMMU,NA
09-01-02,1,AMRITSAR,140
09-01-02,1,LUDHIANA,130
09-01-02,1,LUCKNOW,135
09-01-02,1,KANPUR,150
09-01-02,1,CHANDIGARH,80
09-01-02,1,DELHI,115
09-01-02,2,AHMEDABAD,145
09-01-02,2,RAJKOT,115
09-01-02,2,PANAJI,NA
09-01-02,2,BHOPAL,180
09-01-02,2,INDORE,120
09-01-02,2,MUMBAI,130
09-01-02,2,NAGPUR,92.5
09-01-02,2,JAIPUR,100
09-01-02,2,JODHPUR,110
09-01-02,3,GUWAHATI,NA
09-01-02,3,PATNA,80
09-01-02,3,SHILLONG,NA
09-01-02,3,AIZAWL,88
09-01-02,3,BHUBANESHWAR,120
09-01-02,3,CUTTACK,120
09-01-02,3,KOLKATA,NA
09-01-02,3,AGARTALA,90
09-01-02,4,HYDERABAD,100
09-01-02,4,VIJAYAWADA,140
09-01-02,4,BANGALORE,NA
09-01-02,4,THIRUVANANTHAPURAM,75
09-01-02,4,ERNAKULAM,61
09-01-02,4,CHENNAI,120
09-01-02,4,MADURAI,125
09-01-02,4,PONDICHERRY,140
16-01-02,1,HISAR,120
16-01-02,1,KARNAL,110
16-01-02,1,SHIMLA,120
16-01-02,1,MANDI,NA
16-01-02,1,SRINAGAR,NA
16-01-02,1,JAMMU,NA
16-01-02,1,AMRITSAR,140
16-01-02,1,LUDHIANA,130
16-01-02,1,LUCKNOW,135
16-01-02,1,KANPUR,150
16-01-02,1,CHANDIGARH,80
16-01-02,1,DELHI,115
16-01-02,2,AHMEDABAD,NA
16-01-02,2,RAJKOT,NA
16-01-02,2,PANAJI,NA
16-01-02,2,BHOPAL,180
16-01-02,2,INDORE,120
16-01-02,2,MUMBAI,130
16-01-02,2,NAGPUR,92.5
16-01-02,2,JAIPUR,100
16-01-02,2,JODHPUR,110
16-01-02,3,GUWAHATI,NA
16-01-02,3,PATNA,80
16-01-02,3,SHILLONG,120
16-01-02,3,AIZAWL,88
16-01-02,3,BHUBANESHWAR,120
16-01-02,3,CUTTACK,120
16-01-02,3,KOLKATA,NA
16-01-02,3,AGARTALA,90
16-01-02,4,HYDERABAD,100
16-01-02,4,VIJAYAWADA,140
16-01-02,4,BANGALORE,NA
16-01-02,4,THIRUVANANTHAPURAM,75
16-01-02,4,ERNAKULAM,61
16-01-02,4,CHENNAI,120
16-01-02,4,MADURAI,125
16-01-02,4,PONDICHERRY,140
23-01-02,1,HISAR,120
23-01-02,1,KARNAL,110
23-01-02,1,SHIMLA,120
23-01-02,1,MANDI,NA
23-01-02,1,SRINAGAR,NA
23-01-02,1,JAMMU,NA
23-01-02,1,AMRITSAR,140
23-01-02,1,LUDHIANA,120
23-01-02,1,LUCKNOW,135
23-01-02,1,KANPUR,150
23-01-02,1,CHANDIGARH,80
23-01-02,1,DELHI,115
23-01-02,2,AHMEDABAD,145
23-01-02,2,RAJKOT,130
23-01-02,2,PANAJI,NA
23-01-02,2,BHOPAL,180
23-01-02,2,INDORE,120
23-01-02,2,MUMBAI,130
23-01-02,2,NAGPUR,92.5
23-01-02,2,JAIPUR,100
23-01-02,2,JODHPUR,110
23-01-02,3,GUWAHATI,NA
23-01-02,3,PATNA,80
23-01-02,3,SHILLONG,120
23-01-02,3,AIZAWL,88
23-01-02,3,BHUBANESHWAR,120
23-01-02,3,CUTTACK,120
23-01-02,3,KOLKATA,NA
23-01-02,3,AGARTALA,90
23-01-02,4,HYDERABAD,100
23-01-02,4,VIJAYAWADA,140
23-01-02,4,BANGALORE,NA
23-01-02,4,THIRUVANANTHAPURAM,75
23-01-02,4,ERNAKULAM,64
23-01-02,4,CHENNAI,120
23-01-02,4,MADURAI,125
23-01-02,4,PONDICHERRY,140
30-01-02,1,HISAR,120
30-01-02,1,KARNAL,110
30-01-02,1,SHIMLA,120
30-01-02,1,MANDI,NA
30-01-02,1,SRINAGAR,NA
30-01-02,1,JAMMU,NA
30-01-02,1,AMRITSAR,140
30-01-02,1,LUDHIANA,120
30-01-02,1,LUCKNOW,135
30-01-02,1,KANPUR,100
30-01-02,1,CHANDIGARH,80
30-01-02,1,DELHI,115
30-01-02,2,AHMEDABAD,145
30-01-02,2,RAJKOT,130
30-01-02,2,PANAJI,NA
30-01-02,2,BHOPAL,180
30-01-02,2,INDORE,120
30-01-02,2,MUMBAI,130
30-01-02,2,NAGPUR,92.5
30-01-02,2,JAIPUR,100
30-01-02,2,JODHPUR,110
30-01-02,3,GUWAHATI,NA
30-01-02,3,PATNA,80
30-01-02,3,SHILLONG,120
30-01-02,3,AIZAWL,88
30-01-02,3,BHUBANESHWAR,120
30-01-02,3,CUTTACK,120
30-01-02,3,KOLKATA,NA
30-01-02,3,AGARTALA,90
30-01-02,4,HYDERABAD,100
30-01-02,4,VIJAYAWADA,140
30-01-02,4,BANGALORE,NA
30-01-02,4,THIRUVANANTHAPURAM,75
30-01-02,4,ERNAKULAM,64
30-01-02,4,CHENNAI,120
30-01-02,4,MADURAI,125
30-01-02,4,PONDICHERRY,140
06-02-02,1,HISAR,120
06-02-02,1,KARNAL,110
06-02-02,1,SHIMLA,120
06-02-02,1,MANDI,NA
06-02-02,1,SRINAGAR,NA
06-02-02,1,JAMMU,NA
06-02-02,1,AMRITSAR,140
06-02-02,1,LUDHIANA,120
06-02-02,1,LUCKNOW,135
06-02-02,1,KANPUR,150
06-02-02,1,CHANDIGARH,80
06-02-02,1,DELHI,115
06-02-02,2,AHMEDABAD,NA
06-02-02,2,RAJKOT,NA
06-02-02,2,PANAJI,NA
06-02-02,2,BHOPAL,180
06-02-02,2,INDORE,120
06-02-02,2,MUMBAI,130
06-02-02,2,NAGPUR,92.5
06-02-02,2,JAIPUR,100
06-02-02,2,JODHPUR,110
06-02-02,3,GUWAHATI,NA
06-02-02,3,PATNA,80
06-02-02,3,SHILLONG,120
06-02-02,3,AIZAWL,88
06-02-02,3,BHUBANESHWAR,120
06-02-02,3,CUTTACK,120
06-02-02,3,KOLKATA,NA
06-02-02,3,AGARTALA,90
06-02-02,4,HYDERABAD,100
06-02-02,4,VIJAYAWADA,140
06-02-02,4,BANGALORE,NA
06-02-02,4,THIRUVANANTHAPURAM,75
06-02-02,4,ERNAKULAM,64
06-02-02,4,CHENNAI,120
06-02-02,4,MADURAI,125
06-02-02,4,PONDICHERRY,140
13-02-02,1,HISAR,120
13-02-02,1,KARNAL,110
13-02-02,1,SHIMLA,100
13-02-02,1,MANDI,NA
13-02-02,1,SRINAGAR,NA
13-02-02,1,JAMMU,NA
13-02-02,1,AMRITSAR,140
13-02-02,1,LUDHIANA,120
13-02-02,1,LUCKNOW,135
13-02-02,1,KANPUR,100
13-02-02,1,CHANDIGARH,80
13-02-02,1,DELHI,115
13-02-02,2,AHMEDABAD,145
13-02-02,2,RAJKOT,110
13-02-02,2,PANAJI,NA
13-02-02,2,BHOPAL,180
13-02-02,2,INDORE,120
13-02-02,2,MUMBAI,130
13-02-02,2,NAGPUR,92.5
13-02-02,2,JAIPUR,100
13-02-02,2,JODHPUR,110
13-02-02,3,GUWAHATI,70
13-02-02,3,PATNA,70
13-02-02,3,SHILLONG,120
13-02-02,3,AIZAWL,88
13-02-02,3,BHUBANESHWAR,120
13-02-02,3,CUTTACK,120
13-02-02,3,KOLKATA,80
13-02-02,3,AGARTALA,90
13-02-02,4,HYDERABAD,100
13-02-02,4,VIJAYAWADA,140
13-02-02,4,BANGALORE,198
13-02-02,4,THIRUVANANTHAPURAM,NA
13-02-02,4,ERNAKULAM,NA
13-02-02,4,CHENNAI,120
13-02-02,4,MADURAI,125
13-02-02,4,PONDICHERRY,140
20-02-02,1,HISAR,120
20-02-02,1,KARNAL,110
20-02-02,1,SHIMLA,100
20-02-02,1,MANDI,NA
20-02-02,1,SRINAGAR,NA
20-02-02,1,JAMMU,NA
20-02-02,1,AMRITSAR,120
20-02-02,1,LUDHIANA,120
20-02-02,1,LUCKNOW,135
20-02-02,1,KANPUR,100
20-02-02,1,CHANDIGARH,80
20-02-02,1,DELHI,115
20-02-02,2,AHMEDABAD,145
20-02-02,2,RAJKOT,115
20-02-02,2,PANAJI,NA
20-02-02,2,BHOPAL,180
20-02-02,2,INDORE,120
20-02-02,2,MUMBAI,130
20-02-02,2,NAGPUR,92.5
20-02-02,2,JAIPUR,100
20-02-02,2,JODHPUR,110
20-02-02,3,GUWAHATI,70
20-02-02,3,PATNA,70
20-02-02,3,SHILLONG,120
20-02-02,3,AIZAWL,88
20-02-02,3,BHUBANESHWAR,120
20-02-02,3,CUTTACK,120
20-02-02,3,KOLKATA,80
20-02-02,3,AGARTALA,90
20-02-02,4,HYDERABAD,100
20-02-02,4,VIJAYAWADA,140
20-02-02,4,BANGALORE,198
20-02-02,4,THIRUVANANTHAPURAM,NA
20-02-02,4,ERNAKULAM,NA
20-02-02,4,CHENNAI,120
20-02-02,4,MADURAI,125
20-02-02,4,PONDICHERRY,140
27-02-02,1,HISAR,120
27-02-02,1,KARNAL,110
27-02-02,1,SHIMLA,100
27-02-02,1,MANDI,NA
27-02-02,1,SRINAGAR,NA
27-02-02,1,JAMMU,NA
27-02-02,1,AMRITSAR,120
27-02-02,1,LUDHIANA,120
27-02-02,1,LUCKNOW,135
27-02-02,1,KANPUR,100
27-02-02,1,CHANDIGARH,NA
27-02-02,1,DELHI,115
27-02-02,2,AHMEDABAD,145
27-02-02,2,RAJKOT,115
27-02-02,2,PANAJI,NA
27-02-02,2,BHOPAL,180
27-02-02,2,INDORE,120
27-02-02,2,MUMBAI,130
27-02-02,2,NAGPUR,92.5
27-02-02,2,JAIPUR,100
27-02-02,2,JODHPUR,110
27-02-02,3,GUWAHATI,70
27-02-02,3,PATNA,70
27-02-02,3,SHILLONG,120
27-02-02,3,AIZAWL,88
27-02-02,3,BHUBANESHWAR,120
27-02-02,3,CUTTACK,120
27-02-02,3,KOLKATA,80
27-02-02,3,AGARTALA,90
27-02-02,4,HYDERABAD,100
27-02-02,4,VIJAYAWADA,140
27-02-02,4,BANGALORE,198
27-02-02,4,THIRUVANANTHAPURAM,NA
27-02-02,4,ERNAKULAM,NA
27-02-02,4,CHENNAI,120
27-02-02,4,MADURAI,125
27-02-02,4,PONDICHERRY,140
06-03-02,1,HISAR,120
06-03-02,1,KARNAL,110
06-03-02,1,SHIMLA,100
06-03-02,1,MANDI,NA
06-03-02,1,SRINAGAR,NA
06-03-02,1,JAMMU,NA
06-03-02,1,AMRITSAR,NA
06-03-02,1,LUDHIANA,NA
06-03-02,1,LUCKNOW,135
06-03-02,1,KANPUR,150
06-03-02,1,CHANDIGARH,NA
06-03-02,1,DELHI,115
06-03-02,2,AHMEDABAD,145
06-03-02,2,RAJKOT,150
06-03-02,2,PANAJI,NA
06-03-02,2,BHOPAL,180
06-03-02,2,INDORE,120
06-03-02,2,MUMBAI,130
06-03-02,2,NAGPUR,92.5
06-03-02,2,JAIPUR,100
06-03-02,2,JODHPUR,110
06-03-02,3,GUWAHATI,70
06-03-02,3,PATNA,70
06-03-02,3,SHILLONG,120
06-03-02,3,AIZAWL,88
06-03-02,3,BHUBANESHWAR,120
06-03-02,3,CUTTACK,120
06-03-02,3,KOLKATA,NA
06-03-02,3,AGARTALA,90
06-03-02,4,HYDERABAD,100
06-03-02,4,VIJAYAWADA,140
06-03-02,4,BANGALORE,196
06-03-02,4,THIRUVANANTHAPURAM,NA
06-03-02,4,ERNAKULAM,NA
06-03-02,4,CHENNAI,120
06-03-02,4,MADURAI,125
06-03-02,4,PONDICHERRY,140
13-03-02,1,HISAR,120
13-03-02,1,KARNAL,110
13-03-02,1,SHIMLA,100
13-03-02,1,MANDI,NA
13-03-02,1,SRINAGAR,NA
13-03-02,1,JAMMU,NA
13-03-02,1,AMRITSAR,NA
13-03-02,1,LUDHIANA,NA
13-03-02,1,LUCKNOW,135
13-03-02,1,KANPUR,150
13-03-02,1,CHANDIGARH,80
13-03-02,1,DELHI,115
13-03-02,2,AHMEDABAD,145
13-03-02,2,RAJKOT,150
13-03-02,2,PANAJI,NA
13-03-02,2,BHOPAL,180
13-03-02,2,INDORE,120
13-03-02,2,MUMBAI,130
13-03-02,2,NAGPUR,92.5
13-03-02,2,JAIPUR,100
13-03-02,2,JODHPUR,110
13-03-02,3,GUWAHATI,70
13-03-02,3,PATNA,70
13-03-02,3,SHILLONG,120
13-03-02,3,AIZAWL,88
13-03-02,3,BHUBANESHWAR,130
13-03-02,3,CUTTACK,120
13-03-02,3,KOLKATA,NA
13-03-02,3,AGARTALA,90
13-03-02,4,HYDERABAD,100
13-03-02,4,VIJAYAWADA,140
13-03-02,4,BANGALORE,196
13-03-02,4,THIRUVANANTHAPURAM,NA
13-03-02,4,ERNAKULAM,NA
13-03-02,4,CHENNAI,120
13-03-02,4,MADURAI,125
13-03-02,4,PONDICHERRY,140
20-03-02,1,HISAR,120
20-03-02,1,KARNAL,100
20-03-02,1,SHIMLA,100
20-03-02,1,MANDI,NA
20-03-02,1,SRINAGAR,NA
20-03-02,1,JAMMU,NA
20-03-02,1,AMRITSAR,NA
20-03-02,1,LUDHIANA,NA
20-03-02,1,LUCKNOW,135
20-03-02,1,KANPUR,150
20-03-02,1,CHANDIGARH,80
20-03-02,1,DELHI,115
20-03-02,2,AHMEDABAD,NA
20-03-02,2,RAJKOT,NA
20-03-02,2,PANAJI,NA
20-03-02,2,BHOPAL,180
20-03-02,2,INDORE,120
20-03-02,2,MUMBAI,130
20-03-02,2,NAGPUR,92.5
20-03-02,2,JAIPUR,100
20-03-02,2,JODHPUR,110
20-03-02,3,GUWAHATI,70
20-03-02,3,PATNA,70
20-03-02,3,SHILLONG,120
20-03-02,3,AIZAWL,88
20-03-02,3,BHUBANESHWAR,130
20-03-02,3,CUTTACK,120
20-03-02,3,KOLKATA,NA
20-03-02,3,AGARTALA,90
20-03-02,4,HYDERABAD,100
20-03-02,4,VIJAYAWADA,140
20-03-02,4,BANGALORE,196
20-03-02,4,THIRUVANANTHAPURAM,75
20-03-02,4,ERNAKULAM,144
20-03-02,4,CHENNAI,120
20-03-02,4,MADURAI,125
20-03-02,4,PONDICHERRY,140
27-03-02,1,HISAR,120
27-03-02,1,KARNAL,100
27-03-02,1,SHIMLA,100
27-03-02,1,MANDI,NA
27-03-02,1,SRINAGAR,NA
27-03-02,1,JAMMU,NA
27-03-02,1,AMRITSAR,130
27-03-02,1,LUDHIANA,125
27-03-02,1,LUCKNOW,135
27-03-02,1,KANPUR,150
27-03-02,1,CHANDIGARH,80
27-03-02,1,DELHI,115
27-03-02,2,AHMEDABAD,NA
27-03-02,2,RAJKOT,NA
27-03-02,2,PANAJI,NA
27-03-02,2,BHOPAL,180
27-03-02,2,INDORE,120
27-03-02,2,MUMBAI,130
27-03-02,2,NAGPUR,92.5
27-03-02,2,JAIPUR,100
27-03-02,2,JODHPUR,110
27-03-02,3,GUWAHATI,70
27-03-02,3,PATNA,70
27-03-02,3,SHILLONG,120
27-03-02,3,AIZAWL,96
27-03-02,3,BHUBANESHWAR,120
27-03-02,3,CUTTACK,120
27-03-02,3,KOLKATA,NA
27-03-02,3,AGARTALA,90
27-03-02,4,HYDERABAD,100
27-03-02,4,VIJAYAWADA,140
27-03-02,4,BANGALORE,196
27-03-02,4,THIRUVANANTHAPURAM,75
27-03-02,4,ERNAKULAM,144
27-03-02,4,CHENNAI,120
27-03-02,4,MADURAI,125
27-03-02,4,PONDICHERRY,140
03-04-02,1,HISAR,120
03-04-02,1,KARNAL,100
03-04-02,1,SHIMLA,100
03-04-02,1,MANDI,NA
03-04-02,1,SRINAGAR,NA
03-04-02,1,JAMMU,NA
03-04-02,1,AMRITSAR,130
03-04-02,1,LUDHIANA,130
03-04-02,1,LUCKNOW,135
03-04-02,1,KANPUR,150
03-04-02,1,CHANDIGARH,80
03-04-02,1,DELHI,115
03-04-02,2,AHMEDABAD,145
03-04-02,2,RAJKOT,115
03-04-02,2,PANAJI,NA
03-04-02,2,BHOPAL,180
03-04-02,2,INDORE,120
03-04-02,2,MUMBAI,130
03-04-02,2,NAGPUR,92.5
03-04-02,2,JAIPUR,100
03-04-02,2,JODHPUR,110
03-04-02,3,GUWAHATI,70
03-04-02,3,PATNA,70
03-04-02,3,SHILLONG,120
03-04-02,3,AIZAWL,96
03-04-02,3,BHUBANESHWAR,120
03-04-02,3,CUTTACK,120
03-04-02,3,KOLKATA,NA
03-04-02,3,AGARTALA,80
03-04-02,4,HYDERABAD,100
03-04-02,4,VIJAYAWADA,140
03-04-02,4,BANGALORE,196
03-04-02,4,THIRUVANANTHAPURAM,NA
03-04-02,4,ERNAKULAM,NA
03-04-02,4,CHENNAI,120
03-04-02,4,MADURAI,125
03-04-02,4,PONDICHERRY,140
10-04-02,1,HISAR,120
10-04-02,1,KARNAL,100
10-04-02,1,SHIMLA,100
10-04-02,1,MANDI,NA
10-04-02,1,SRINAGAR,NA
10-04-02,1,JAMMU,NA
10-04-02,1,AMRITSAR,130
10-04-02,1,LUDHIANA,130
10-04-02,1,LUCKNOW,135
10-04-02,1,KANPUR,150
10-04-02,1,CHANDIGARH,80
10-04-02,1,DELHI,115
10-04-02,2,AHMEDABAD,145
10-04-02,2,RAJKOT,115
10-04-02,2,PANAJI,NA
10-04-02,2,BHOPAL,180
10-04-02,2,INDORE,120
10-04-02,2,MUMBAI,130
10-04-02,2,NAGPUR,92.5
10-04-02,2,JAIPUR,100
10-04-02,2,JODHPUR,110
10-04-02,3,GUWAHATI,70
10-04-02,3,PATNA,70
10-04-02,3,SHILLONG,120
10-04-02,3,AIZAWL,168
10-04-02,3,BHUBANESHWAR,120
10-04-02,3,CUTTACK,120
10-04-02,3,KOLKATA,NA
10-04-02,3,AGARTALA,80
10-04-02,4,HYDERABAD,100
10-04-02,4,VIJAYAWADA,140
10-04-02,4,BANGALORE,196
10-04-02,4,THIRUVANANTHAPURAM,75
10-04-02,4,ERNAKULAM,144
10-04-02,4,CHENNAI,120
10-04-02,4,MADURAI,125
10-04-02,4,PONDICHERRY,140
17-04-02,1,HISAR,120
17-04-02,1,KARNAL,100
17-04-02,1,SHIMLA,100
17-04-02,1,MANDI,NA
17-04-02,1,SRINAGAR,NA
17-04-02,1,JAMMU,NA
17-04-02,1,AMRITSAR,130
17-04-02,1,LUDHIANA,130
17-04-02,1,LUCKNOW,135
17-04-02,1,KANPUR,150
17-04-02,1,CHANDIGARH,80
17-04-02,1,DELHI,115
17-04-02,2,AHMEDABAD,145
17-04-02,2,RAJKOT,115
17-04-02,2,PANAJI,NA
17-04-02,2,BHOPAL,180
17-04-02,2,INDORE,120
17-04-02,2,MUMBAI,130
17-04-02,2,NAGPUR,92.5
17-04-02,2,JAIPUR,100
17-04-02,2,JODHPUR,110
17-04-02,3,GUWAHATI,70
17-04-02,3,PATNA,70
17-04-02,3,SHILLONG,120
17-04-02,3,AIZAWL,168
17-04-02,3,BHUBANESHWAR,120
17-04-02,3,CUTTACK,120
17-04-02,3,KOLKATA,NA
17-04-02,3,AGARTALA,80
17-04-02,4,HYDERABAD,100
17-04-02,4,VIJAYAWADA,140
17-04-02,4,BANGALORE,196
17-04-02,4,THIRUVANANTHAPURAM,75
17-04-02,4,ERNAKULAM,144
17-04-02,4,CHENNAI,120
17-04-02,4,MADURAI,125
17-04-02,4,PONDICHERRY,140
24-04-02,1,HISAR,120
24-04-02,1,KARNAL,100
24-04-02,1,SHIMLA,100
24-04-02,1,MANDI,NA
24-04-02,1,SRINAGAR,NA
24-04-02,1,JAMMU,NA
24-04-02,1,AMRITSAR,130
24-04-02,1,LUDHIANA,130
24-04-02,1,LUCKNOW,135
24-04-02,1,KANPUR,150
24-04-02,1,CHANDIGARH,80
24-04-02,1,DELHI,115
24-04-02,2,AHMEDABAD,NA
24-04-02,2,RAJKOT,NA
24-04-02,2,PANAJI,NA
24-04-02,2,BHOPAL,180
24-04-02,2,INDORE,120
24-04-02,2,MUMBAI,130
24-04-02,2,NAGPUR,92.5
24-04-02,2,JAIPUR,100
24-04-02,2,JODHPUR,110
24-04-02,3,GUWAHATI,70
24-04-02,3,PATNA,70
24-04-02,3,SHILLONG,120
24-04-02,3,AIZAWL,168
24-04-02,3,BHUBANESHWAR,120
24-04-02,3,CUTTACK,120
24-04-02,3,KOLKATA,NA
24-04-02,3,AGARTALA,80
24-04-02,4,HYDERABAD,100
24-04-02,4,VIJAYAWADA,140
24-04-02,4,BANGALORE,196
24-04-02,4,THIRUVANANTHAPURAM,75
24-04-02,4,ERNAKULAM,144
24-04-02,4,CHENNAI,120
24-04-02,4,MADURAI,125
24-04-02,4,PONDICHERRY,140
01-05-02,1,HISAR,120
01-05-02,1,KARNAL,100
01-05-02,1,SHIMLA,100
01-05-02,1,MANDI,NA
01-05-02,1,SRINAGAR,NA
01-05-02,1,JAMMU,NA
01-05-02,1,AMRITSAR,130
01-05-02,1,LUDHIANA,130
01-05-02,1,LUCKNOW,135
01-05-02,1,KANPUR,150
01-05-02,1,CHANDIGARH,80
01-05-02,1,DELHI,115
01-05-02,2,AHMEDABAD,NA
01-05-02,2,RAJKOT,NA
01-05-02,2,PANAJI,NA
01-05-02,2,BHOPAL,NA
01-05-02,2,INDORE,NA
01-05-02,2,MUMBAI,130
01-05-02,2,NAGPUR,92.5
01-05-02,2,JAIPUR,100
01-05-02,2,JODHPUR,110
01-05-02,3,GUWAHATI,70
01-05-02,3,PATNA,70
01-05-02,3,SHILLONG,120
01-05-02,3,AIZAWL,168
01-05-02,3,BHUBANESHWAR,NA
01-05-02,3,CUTTACK,NA
01-05-02,3,KOLKATA,NA
01-05-02,3,AGARTALA,80
01-05-02,4,HYDERABAD,100
01-05-02,4,VIJAYAWADA,140
01-05-02,4,BANGALORE,196
01-05-02,4,THIRUVANANTHAPURAM,75
01-05-02,4,ERNAKULAM,80
01-05-02,4,CHENNAI,120
01-05-02,4,MADURAI,125
01-05-02,4,PONDICHERRY,140
08-05-02,1,HISAR,120
08-05-02,1,KARNAL,110
08-05-02,1,SHIMLA,100
08-05-02,1,MANDI,NA
08-05-02,1,SRINAGAR,NA
08-05-02,1,JAMMU,NA
08-05-02,1,AMRITSAR,130
08-05-02,1,LUDHIANA,130
08-05-02,1,LUCKNOW,135
08-05-02,1,KANPUR,150
08-05-02,1,CHANDIGARH,78
08-05-02,1,DELHI,115
08-05-02,2,AHMEDABAD,NA
08-05-02,2,RAJKOT,NA
08-05-02,2,PANAJI,NA
08-05-02,2,BHOPAL,NA
08-05-02,2,INDORE,NA
08-05-02,2,MUMBAI,130
08-05-02,2,NAGPUR,92.5
08-05-02,2,JAIPUR,100
08-05-02,2,JODHPUR,110
08-05-02,3,GUWAHATI,70
08-05-02,3,PATNA,70
08-05-02,3,SHILLONG,120
08-05-02,3,AIZAWL,168
08-05-02,3,BHUBANESHWAR,120
08-05-02,3,CUTTACK,120
08-05-02,3,KOLKATA,NA
08-05-02,3,AGARTALA,80
08-05-02,4,HYDERABAD,100
08-05-02,4,VIJAYAWADA,140
08-05-02,4,BANGALORE,196
08-05-02,4,THIRUVANANTHAPURAM,75
08-05-02,4,ERNAKULAM,78
08-05-02,4,CHENNAI,120
08-05-02,4,MADURAI,125
08-05-02,4,PONDICHERRY,140
15-05-02,1,HISAR,120
15-05-02,1,KARNAL,110
15-05-02,1,SHIMLA,100
15-05-02,1,MANDI,NA
15-05-02,1,SRINAGAR,NA
15-05-02,1,JAMMU,NA
15-05-02,1,AMRITSAR,130
15-05-02,1,LUDHIANA,130
15-05-02,1,LUCKNOW,135
15-05-02,1,KANPUR,150
15-05-02,1,CHANDIGARH,78
15-05-02,1,DELHI,115
15-05-02,2,AHMEDABAD,NA
15-05-02,2,RAJKOT,NA
15-05-02,2,PANAJI,NA
15-05-02,2,BHOPAL,NA
15-05-02,2,INDORE,NA
15-05-02,2,MUMBAI,130
15-05-02,2,NAGPUR,92.5
15-05-02,2,JAIPUR,100
15-05-02,2,JODHPUR,110
15-05-02,3,GUWAHATI,70
15-05-02,3,PATNA,80
15-05-02,3,SHILLONG,120
15-05-02,3,AIZAWL,168
15-05-02,3,BHUBANESHWAR,120
15-05-02,3,CUTTACK,120
15-05-02,3,KOLKATA,NA
15-05-02,3,AGARTALA,80
15-05-02,4,HYDERABAD,100
15-05-02,4,VIJAYAWADA,140
15-05-02,4,BANGALORE,196
15-05-02,4,THIRUVANANTHAPURAM,76
15-05-02,4,ERNAKULAM,77
15-05-02,4,CHENNAI,120
15-05-02,4,MADURAI,125
15-05-02,4,PONDICHERRY,140
22-05-02,1,HISAR,120
22-05-02,1,KARNAL,110
22-05-02,1,SHIMLA,100
22-05-02,1,MANDI,NA
22-05-02,1,SRINAGAR,NA
22-05-02,1,JAMMU,NA
22-05-02,1,AMRITSAR,130
22-05-02,1,LUDHIANA,130
22-05-02,1,LUCKNOW,135
22-05-02,1,KANPUR,150
22-05-02,1,CHANDIGARH,78
22-05-02,1,DELHI,115
22-05-02,2,AHMEDABAD,NA
22-05-02,2,RAJKOT,NA
22-05-02,2,PANAJI,NA
22-05-02,2,BHOPAL,NA
22-05-02,2,INDORE,NA
22-05-02,2,MUMBAI,130
22-05-02,2,NAGPUR,92.5
22-05-02,2,JAIPUR,100
22-05-02,2,JODHPUR,110
22-05-02,3,GUWAHATI,70
22-05-02,3,PATNA,80
22-05-02,3,SHILLONG,120
22-05-02,3,AIZAWL,168
22-05-02,3,BHUBANESHWAR,120
22-05-02,3,CUTTACK,120
22-05-02,3,KOLKATA,NA
22-05-02,3,AGARTALA,80
22-05-02,4,HYDERABAD,120
22-05-02,4,VIJAYAWADA,140
22-05-02,4,BANGALORE,196
22-05-02,4,THIRUVANANTHAPURAM,76
22-05-02,4,ERNAKULAM,74
22-05-02,4,CHENNAI,120
22-05-02,4,MADURAI,125
22-05-02,4,PONDICHERRY,140
29-05-02,1,HISAR,120
29-05-02,1,KARNAL,110
29-05-02,1,SHIMLA,100
29-05-02,1,MANDI,NA
29-05-02,1,SRINAGAR,NA
29-05-02,1,JAMMU,NA
29-05-02,1,AMRITSAR,130
29-05-02,1,LUDHIANA,130
29-05-02,1,LUCKNOW,135
29-05-02,1,KANPUR,150
29-05-02,1,CHANDIGARH,80
29-05-02,1,DELHI,115
29-05-02,2,AHMEDABAD,NA
29-05-02,2,RAJKOT,NA
29-05-02,2,PANAJI,NA
29-05-02,2,BHOPAL,180
29-05-02,2,INDORE,120
29-05-02,2,MUMBAI,130
29-05-02,2,NAGPUR,92.5
29-05-02,2,JAIPUR,100
29-05-02,2,JODHPUR,110
29-05-02,3,GUWAHATI,70
29-05-02,3,PATNA,80
29-05-02,3,SHILLONG,120
29-05-02,3,AIZAWL,96
29-05-02,3,BHUBANESHWAR,120
29-05-02,3,CUTTACK,120
29-05-02,3,KOLKATA,NA
29-05-02,3,AGARTALA,70
29-05-02,4,HYDERABAD,120
29-05-02,4,VIJAYAWADA,140
29-05-02,4,BANGALORE,196
29-05-02,4,THIRUVANANTHAPURAM,76
29-05-02,4,ERNAKULAM,71
29-05-02,4,CHENNAI,120
29-05-02,4,MADURAI,125
29-05-02,4,PONDICHERRY,140
05-06-02,1,HISAR,120
05-06-02,1,KARNAL,110
05-06-02,1,SHIMLA,100
05-06-02,1,MANDI,NA
05-06-02,1,SRINAGAR,NA
05-06-02,1,JAMMU,NA
05-06-02,1,AMRITSAR,130
05-06-02,1,LUDHIANA,130
05-06-02,1,LUCKNOW,135
05-06-02,1,KANPUR,150
05-06-02,1,CHANDIGARH,80
05-06-02,1,DELHI,115
05-06-02,2,AHMEDABAD,NA
05-06-02,2,RAJKOT,NA
05-06-02,2,PANAJI,NA
05-06-02,2,BHOPAL,180
05-06-02,2,INDORE,120
05-06-02,2,MUMBAI,130
05-06-02,2,NAGPUR,92.5
05-06-02,2,JAIPUR,100
